1	0	0	255	0	0	255
2	0	0	255	0	0	255
3	0	0	255	0	0	255
4	0	0	255	0	0	255
5	0	0	255	0	0	255
6	0	0	255	0	0	255
7	0	0	255	0	0	255
8	0	0	255	0	0	255
9	0	0	255	0	0	255
10	0	0	255	0	0	255
11	0	0	255	0	0	255
12	0	0	255	0	0	255
13	0	0	255	0	0	255
14	0	0	255	0	0	255
15	0	0	255	0	0	255
16	0	0	255	0	0	255
17	0	0	255	0	0	255
18	0	0	255	0	0	255
19	0	0	255	0	0	255
20	0	0	255	0	0	255
21	0	0	255	0	0	255
22	0	0	255	0	0	255
23	0	0	255	0	0	255
24	0	0	255	0	0	255
25	0	0	255	0	0	255
26	0	0	255	0	0	255
27	0	0	255	0	0	255
28	0	0	255	0	0	255
29	0	0	255	0	0	255
30	0	0	255	0	0	255
31	0	0	255	0	0	255
32	0	0	255	0	0	255
33	0	0	255	0	0	255
34	0	0	255	0	0	255
35	0	0	255	0	0	255
36	0	0	255	0	0	255
37	0	0	255	0	0	255
38	0	0	255	0	0	255
39	0	0	255	0	0	255
40	0	0	255	0	0	255
41	0	0	255	0	0	255
42	0	0	255	0	0	255
43	0	0	255	0	0	255
44	0	0	255	0	0	255
45	0	0	255	0	0	255
46	0	0	255	0	0	255
47	0	0	255	0	0	255
48	0	0	255	0	0	255
49	0	0	255	0	0	255
50	0	0	255	0	0	255
51	0	0	255	0	0	255
52	0	0	255	0	0	255
53	0	0	255	0	0	255
54	0	0	255	0	0	255
55	0	0	255	0	0	255
56	0	0	255	0	0	255
57	0	0	255	0	0	255
58	0	0	255	0	0	255
59	0	0	255	0	0	255
60	0	0	255	0	0	255
61	0	0	255	0	0	255
62	0	0	255	0	0	255
63	0	0	255	0	0	255
64	0	0	255	0	0	255
65	0	0	255	0	0	255
66	0	0	255	0	0	255
67	0	0	255	0	0	255
68	0	0	255	0	0	255
69	0	0	255	0	0	255
70	0	0	255	0	0	255
71	0	0	255	0	0	255
72	0	0	255	0	0	255
73	0	0	255	0	0	255
74	0	0	255	0	0	255
75	0	0	255	0	0	255
76	0	0	255	0	0	255
77	0	0	255	0	0	255
78	0	0	255	0	0	255
79	0	0	255	0	0	255
80	0	0	255	0	0	255
81	0	0	255	0	0	255
82	0	0	255	0	0	255
83	0	0	255	0	0	255
84	0	0	255	0	0	255
85	0	0	255	0	0	255
86	0	0	255	0	0	255
87	0	0	255	0	0	255
88	0	0	255	0	0	255
89	0	0	255	0	0	255
90	0	0	255	0	0	255
91	0	0	255	0	0	255
92	0	0	255	0	0	255
93	0	0	255	0	0	255
94	0	0	255	0	0	255
95	0	0	255	0	0	255
96	0	0	255	0	0	255
97	0	0	255	0	0	255
98	0	0	255	0	0	255
99	0	0	255	0	0	255
100	0	0	255	0	0	255
101	0	0	255	0	0	255
102	0	0	255	0	0	255
103	0	0	255	0	0	255
104	0	0	255	0	0	255
105	0	0	255	0	0	255
106	0	0	255	0	0	255
107	0	0	255	0	0	255
108	0	0	255	0	0	255
109	0	0	255	0	0	255
110	0	0	255	0	0	255
111	0	0	255	0	0	255
112	0	0	255	0	0	255
113	0	0	255	0	0	255
114	0	0	255	0	0	255
115	0	0	255	0	0	255
116	0	0	255	0	0	255
117	0	0	255	0	0	255
118	0	0	255	0	0	255
119	0	0	255	0	0	255
120	0	0	255	0	0	255
121	0	0	255	0	0	255
122	0	0	255	0	0	255
123	0	0	255	0	0	255
124	0	0	255	0	0	255
125	0	0	255	0	0	255
126	0	0	255	0	0	255
127	0	0	255	0	0	255
128	0	0	255	0	0	255
129	0	0	255	0	0	255
130	0	0	255	0	0	255
131	0	0	255	0	0	255
132	0	0	255	0	0	255
133	0	0	255	0	0	255
134	0	0	255	0	0	255
135	0	0	255	0	0	255
136	0	0	255	0	0	255
137	0	0	255	0	0	255
138	0	0	255	0	0	255
139	0	0	255	0	0	255
140	0	0	255	0	0	255
141	0	0	255	0	0	255
142	0	0	255	0	0	255
143	0	0	255	0	0	255
144	0	0	255	0	0	255
145	0	0	255	0	0	255
146	0	0	255	0	0	255
147	0	0	255	0	0	255
148	0	0	255	0	0	255
149	0	0	255	0	0	255
150	0	0	255	0	0	255
151	0	0	255	0	0	255
152	0	0	255	0	0	255
153	0	0	255	0	0	255
154	0	0	255	0	0	255
155	0	0	255	0	0	255
156	0	0	255	0	0	255
157	0	0	255	0	0	255
158	0	0	255	0	0	255
159	0	0	255	0	0	255
160	0	0	255	0	0	255
161	0	0	255	0	0	255
162	0	0	255	0	0	255
163	0	0	255	0	0	255
164	0	0	255	0	0	255
165	0	0	255	0	0	255
166	0	0	255	0	0	255
167	0	0	255	0	0	255
168	0	0	255	0	0	255
169	0	0	255	0	0	255
170	0	0	255	0	0	255
171	0	0	255	0	0	255
172	0	0	255	0	0	255
173	0	0	255	0	0	255
174	0	0	255	0	0	255
175	0	0	255	0	0	255
176	0	0	255	0	0	255
177	0	0	255	0	0	255
178	0	0	255	0	0	255
179	0	0	255	0	0	255
180	0	0	255	0	0	255
181	0	0	255	0	0	255
182	0	0	255	0	0	255
183	0	0	255	0	0	255
184	0	0	255	0	0	255
185	0	0	255	0	0	255
186	0	0	255	0	0	255
187	0	0	255	0	0	255
188	0	0	255	0	0	255
189	0	0	255	0	0	255
190	0	0	255	0	0	255
191	0	0	255	0	0	255
192	0	0	255	0	0	255
193	0	0	255	0	0	255
194	0	0	255	0	0	255
195	0	0	255	0	0	255
196	0	0	255	0	0	255
197	0	0	255	0	0	255
198	0	0	255	0	0	255
199	0	0	255	0	0	255
200	0	0	255	0	0	255
201	0	0	255	0	0	255
202	0	0	255	0	0	255
203	0	0	255	0	0	255
204	0	0	255	0	0	255
205	0	0	255	0	0	255
206	0	0	255	0	0	255
207	0	0	255	0	0	255
208	0	0	255	0	0	255
209	0	0	255	0	0	255
210	0	0	255	0	0	255
211	0	0	255	0	0	255
212	0	0	255	0	0	255
213	0	0	255	0	0	255
214	0	0	255	0	0	255
215	0	0	255	0	0	255
216	0	0	255	0	0	255
217	0	0	255	0	0	255
218	0	0	255	0	0	255
219	0	0	255	0	0	255
220	0	0	255	0	0	255
221	0	0	255	0	0	255
222	0	0	255	0	0	255
223	0	0	255	0	0	255
224	0	0	255	0	0	255
225	0	0	255	0	0	255
226	0	0	255	0	0	255
227	0	0	255	0	0	255
228	0	0	255	0	0	255
229	0	0	255	0	0	255
230	0	0	255	0	0	255
231	0	0	255	0	0	255
232	0	0	255	0	0	255
233	0	0	255	0	0	255
234	0	0	255	0	0	255
235	0	0	255	0	0	255
236	0	0	255	0	0	255
237	0	0	255	0	0	255
238	0	0	255	0	0	255
239	0	0	255	0	0	255
240	0	0	255	0	0	255
241	0	0	255	0	0	255
242	0	0	255	0	0	255
243	0	0	255	0	0	255
244	0	0	255	0	0	255
245	0	0	255	0	0	255
246	0	0	255	0	0	255
247	0	0	255	0	0	255
248	0	0	255	0	0	255
249	0	0	255	0	0	255
250	0	0	255	0	0	255
251	0	0	255	0	0	255
252	0	0	255	0	0	255
253	0	0	255	0	0	255
254	0	0	255	0	0	255
255	0	0	255	0	0	255
256	0	0	255	0	0	255
257	0	0	255	0	0	255
258	0	0	255	0	0	255
259	0	0	255	0	0	255
260	0	0	255	0	0	255
261	0	0	255	0	0	255
262	0	0	255	0	0	255
263	0	0	255	0	0	255
264	0	0	255	0	0	255
265	0	0	255	0	0	255
266	0	0	255	0	0	255
267	0	0	255	0	0	255
268	0	0	255	0	0	255
269	0	0	255	0	0	255
270	0	0	255	0	0	255
271	0	0	255	0	0	255
272	0	0	255	0	0	255
273	0	0	255	0	0	255
274	0	0	255	0	0	255
275	0	0	255	0	0	255
276	0	0	255	0	0	255
277	0	0	255	0	0	255
278	0	0	255	0	0	255
279	0	0	255	0	0	255
280	0	0	255	0	0	255
281	0	0	255	0	0	255
282	0	0	255	0	0	255
283	0	0	255	0	0	255
284	0	0	255	0	0	255
285	0	0	255	0	0	255
286	0	0	255	0	0	255
287	0	0	255	0	0	255
288	0	0	255	0	0	255
289	0	0	255	0	0	255
290	0	0	255	0	0	255
291	0	0	255	0	0	255
292	0	0	255	0	0	255
293	0	0	255	0	0	255
294	0	0	255	0	0	255
295	0	0	255	0	0	255
296	0	0	255	0	0	255
297	0	0	255	0	0	255
298	0	0	255	0	0	255
299	0	0	255	0	0	255
300	0	0	255	0	0	255
301	0	0	255	0	0	255
302	0	0	255	0	0	255
303	0	0	255	0	0	255
304	0	0	255	0	0	255
305	0	0	255	0	0	255
306	0	0	255	0	0	255
307	0	0	255	0	0	255
308	0	0	255	0	0	255
309	0	0	255	0	0	255
310	0	0	255	0	0	255
311	0	0	255	0	0	255
312	0	0	255	0	0	255
313	0	0	255	0	0	255
314	0	0	255	0	0	255
315	0	0	255	0	0	255
316	0	0	255	0	0	255
317	0	0	255	0	0	255
318	0	0	255	0	0	255
319	0	0	255	0	0	255
320	0	0	255	0	0	255
321	0	0	255	0	0	255
322	0	0	255	0	0	255
323	0	0	255	0	0	255
324	0	0	255	0	0	255
325	0	0	255	0	0	255
326	0	0	255	0	0	255
327	0	0	255	0	0	255
328	0	0	255	0	0	255
329	0	0	255	0	0	255
330	0	0	255	0	0	255
331	0	0	255	0	0	255
332	0	0	255	0	0	255
333	0	0	255	0	0	255
334	0	0	255	0	0	255
335	0	0	255	0	0	255
336	0	0	255	0	0	255
337	0	0	255	0	0	255
338	0	0	255	0	0	255
339	0	0	255	0	0	255
340	0	0	255	0	0	255
341	0	0	255	0	0	255
342	0	0	255	0	0	255
343	0	0	255	0	0	255
344	0	0	255	0	0	255
345	0	0	255	0	0	255
346	0	0	255	0	0	255
347	0	0	255	0	0	255
348	0	0	255	0	0	255
349	0	0	255	0	0	255
350	0	0	255	0	0	255
351	0	0	255	0	0	255
352	0	0	255	0	0	255
353	0	0	255	0	0	255
354	0	0	255	0	0	255
355	0	0	255	0	0	255
356	0	0	255	0	0	255
357	0	0	255	0	0	255
358	0	0	255	0	0	255
359	0	0	255	0	0	255
360	0	0	255	0	0	255
361	0	0	255	0	0	255
362	0	0	255	0	0	255
363	0	0	255	0	0	255
364	0	0	255	0	0	255
365	0	0	255	0	0	255
366	0	0	255	0	0	255
367	0	0	255	0	0	255
368	0	0	255	0	0	255
369	0	0	255	0	0	255
370	0	0	255	0	0	255
371	0	0	255	0	0	255
372	0	0	255	0	0	255
373	0	0	255	0	0	255
374	0	0	255	0	0	255
375	0	0	255	0	0	255
376	0	0	255	0	0	255
377	0	0	255	0	0	255
378	0	0	255	0	0	255
379	0	0	255	0	0	255
380	0	0	255	0	0	255
381	0	0	255	0	0	255
382	0	0	255	0	0	255
383	0	0	255	0	0	255
384	0	0	255	0	0	255
385	0	0	255	0	0	255
386	0	0	255	0	0	255
387	0	0	255	0	0	255
388	0	0	255	0	0	255
389	0	0	255	0	0	255
390	0	0	255	0	0	255
391	0	0	255	0	0	255
392	0	0	255	0	0	255
393	0	0	255	0	0	255
394	0	0	255	0	0	255
395	0	0	255	0	0	255
396	0	0	255	0	0	255
397	0	0	255	0	0	255
398	0	0	255	0	0	255
399	0	0	255	0	0	255
400	0	0	255	0	0	255
401	0	0	255	0	0	255
402	0	0	255	0	0	255
403	0	0	255	0	0	255
404	0	0	255	0	0	255
405	0	0	255	0	0	255
406	0	0	255	0	0	255
407	0	0	255	0	0	255
408	0	0	255	0	0	255
409	0	0	255	0	0	255
410	0	0	255	0	0	255
411	0	0	255	0	0	255
412	0	0	255	0	0	255
413	0	0	255	0	0	255
414	0	0	255	0	0	255
415	0	0	255	0	0	255
416	0	0	255	0	0	255
417	0	0	255	0	0	255
418	0	0	255	0	0	255
419	0	0	255	0	0	255
420	0	0	255	0	0	255
421	0	0	255	0	0	255
422	0	0	255	0	0	255
423	0	0	255	0	0	255
424	0	0	255	0	0	255
425	0	0	255	0	0	255
426	0	0	255	0	0	255
427	0	0	255	0	0	255
428	0	0	255	0	0	255
429	0	0	255	0	0	255
430	0	0	255	0	0	255
431	0	0	255	0	0	255
432	0	0	255	0	0	255
433	0	0	255	0	0	255
434	0	0	255	0	0	255
435	0	0	255	0	0	255
436	0	0	255	0	0	255
437	0	0	255	0	0	255
438	0	0	255	0	0	255
439	0	0	255	0	0	255
440	0	0	255	0	0	255
441	0	0	255	0	0	255
442	0	0	255	0	0	255
443	0	0	255	0	0	255
444	0	0	255	0	0	255
445	0	0	255	0	0	255
446	0	0	255	0	0	255
447	0	0	255	0	0	255
448	0	0	255	0	0	255
449	0	0	255	0	0	255
450	0	0	255	0	0	255
451	0	0	255	0	0	255
452	0	0	255	0	0	255
453	0	0	255	0	0	255
454	0	0	255	0	0	255
455	0	0	255	0	0	255
456	0	0	255	0	0	255
457	0	0	255	0	0	255
458	0	0	255	0	0	255
459	0	0	255	0	0	255
460	0	0	255	0	0	255
461	0	0	255	0	0	255
462	0	0	255	0	0	255
463	0	0	255	0	0	255
464	0	0	255	0	0	255
465	0	0	255	0	0	255
466	0	0	255	0	0	255
467	0	0	255	0	0	255
468	0	0	255	0	0	255
469	0	0	255	0	0	255
470	0	0	255	0	0	255
471	0	0	255	0	0	255
472	0	0	255	0	0	255
473	0	0	255	0	0	255
474	0	0	255	0	0	255
475	0	0	255	0	0	255
476	0	0	255	0	0	255
477	0	0	255	0	0	255
478	0	0	255	0	0	255
479	0	0	255	0	0	255
480	0	0	255	0	0	255
481	0	0	255	0	0	255
482	0	0	255	0	0	255
483	0	0	255	0	0	255
484	0	0	255	0	0	255
485	0	0	255	0	0	255
486	0	0	255	0	0	255
487	0	0	255	0	0	255
488	0	0	255	0	0	255
489	0	0	255	0	0	255
490	0	0	255	0	0	255
491	0	0	255	0	0	255
492	0	0	255	0	0	255
493	0	0	255	0	0	255
494	0	0	255	0	0	255
495	0	0	255	0	0	255
496	0	0	255	0	0	255
497	0	0	255	0	0	255
498	0	0	255	0	0	255
499	0	0	255	0	0	255
500	0	0	255	0	0	255
501	0	0	255	0	0	255
502	0	0	255	0	0	255
503	0	0	255	0	0	255
504	0	0	255	0	0	255
505	0	0	255	0	0	255
506	0	0	255	0	0	255
507	0	0	255	0	0	255
508	0	0	255	0	0	255
509	0	0	255	0	0	255
510	0	0	255	0	0	255
511	0	0	255	0	0	255
512	0	0	255	0	0	255
513	0	0	255	0	0	255
514	0	0	255	0	0	255
515	0	0	255	0	0	255
516	0	0	255	0	0	255
517	0	0	255	0	0	255
518	0	0	255	0	0	255
519	0	0	255	0	0	255
520	0	0	255	0	0	255
521	0	0	255	0	0	255
522	0	0	255	0	0	255
523	0	0	255	0	0	255
524	0	0	255	0	0	255
525	0	0	255	0	0	255
526	0	0	255	0	0	255
527	0	0	255	0	0	255
528	0	0	255	0	0	255
529	0	0	255	0	0	255
530	0	0	255	0	0	255
531	0	0	255	0	0	255
532	0	0	255	0	0	255
533	0	0	255	0	0	255
534	0	0	255	0	0	255
535	0	0	255	0	0	255
536	0	0	255	0	0	255
537	0	0	255	0	0	255
538	0	0	255	0	0	255
539	0	0	255	0	0	255
540	0	0	255	0	0	255
541	0	0	255	0	0	255
542	0	0	255	0	0	255
543	0	0	255	0	0	255
544	0	0	255	0	0	255
545	0	0	255	0	0	255
546	0	0	255	0	0	255
547	0	0	255	0	0	255
548	0	0	255	0	0	255
549	0	0	255	0	0	255
550	0	0	255	0	0	255
551	0	0	255	0	0	255
552	0	0	255	0	0	255
553	0	0	255	0	0	255
554	0	0	255	0	0	255
555	0	0	255	0	0	255
556	0	0	255	0	0	255
557	0	0	255	0	0	255
558	0	0	255	0	0	255
559	0	0	255	0	0	255
560	0	0	255	0	0	255
561	0	0	255	0	0	255
562	0	0	255	0	0	255
563	0	0	255	0	0	255
564	0	0	255	0	0	255
565	0	0	255	0	0	255
566	0	0	255	0	0	255
567	0	0	255	0	0	255
568	0	0	255	0	0	255
569	0	0	255	0	0	255
570	0	0	255	0	0	255
571	0	0	255	0	0	255
572	0	0	255	0	0	255
573	0	0	255	0	0	255
574	0	0	255	0	0	255
575	0	0	255	0	0	255
576	0	0	255	0	0	255
577	0	0	255	0	0	255
578	0	0	255	0	0	255
579	0	0	255	0	0	255
580	0	0	255	0	0	255
581	0	0	255	0	0	255
582	0	0	255	0	0	255
583	0	0	255	0	0	255
584	0	0	255	0	0	255
585	0	0	255	0	0	255
586	0	0	255	0	0	255
587	0	0	255	0	0	255
588	0	0	255	0	0	255
589	0	0	255	0	0	255
590	0	0	255	0	0	255
591	0	0	255	0	0	255
592	0	0	255	0	0	255
593	0	0	255	0	0	255
594	0	0	255	0	0	255
595	0	0	255	0	0	255
596	0	0	255	0	0	255
597	0	0	255	0	0	255
598	0	0	255	0	0	255
599	0	0	255	0	0	255
600	0	0	255	0	0	255
601	0	0	255	0	0	255
602	0	0	255	0	0	255
603	0	0	255	0	0	255
604	0	0	255	0	0	255
605	0	0	255	0	0	255
606	0	0	255	0	0	255
607	0	0	255	0	0	255
608	0	0	255	0	0	255
609	0	0	255	0	0	255
610	0	0	255	0	0	255
611	0	0	255	0	0	255
612	0	0	255	0	0	255
613	0	0	255	0	0	255
614	0	0	255	0	0	255
615	0	0	255	0	0	255
616	0	0	255	0	0	255
617	0	0	255	0	0	255
618	0	0	255	0	0	255
619	0	0	255	0	0	255
620	0	0	255	0	0	255
621	0	0	255	0	0	255
622	0	0	255	0	0	255
623	0	0	255	0	0	255
624	0	0	255	0	0	255
625	0	0	255	0	0	255
626	0	0	255	0	0	255
627	0	0	255	0	0	255
628	0	0	255	0	0	255
629	0	0	255	0	0	255
630	0	0	255	0	0	255
631	0	0	255	0	0	255
632	0	0	255	0	0	255
633	0	0	255	0	0	255
634	0	0	255	0	0	255
635	0	0	255	0	0	255
636	0	0	255	0	0	255
637	0	0	255	0	0	255
638	0	0	255	0	0	255
